type,prompt,action1,tag,treatment,location,casualty_name,casualty_age,casualty_sex,casualty_rank,injury_type,injury_severity,injury_location,mission,denial,risktol,timeurg
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,3,2,10,5
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,6,8,4,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,5,7,8,3
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,6,10,6,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,4,10,8,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,6,8,6,5
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,7,10,2,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,4,5,9,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,4,7,5,5
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,3,3,8,2
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,4,8,2,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,7,10,2,2
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,6,8,9,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,1,3,5,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,5,5,6,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,6,10,1,2
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,5,7,1,5
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,5,7,10,5
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,6,10,4,2
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,4,10,6,8
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,4,7,9,5
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,4,10,10,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,5,8,8,5
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,3,5,8,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,2,10,8,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,5,10,5,2
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,6,8,5,2
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,3,5,4,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,6,7,8,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,2,10,2,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,6,8,8,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,6,2,4,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,4,10,9,5
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,7,10,8,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,5,10,5,3
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,5,10,9,2
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,4,7,6,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,3,5,6,2
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,4,10,5,2
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,7,7,8,2
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,6,10,5,5
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,7,8,6,2
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,8,8,2,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,7,10,9,5
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,5,7,8,2
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,7,7,1,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,6,5,5,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,4,10,8,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,7,5,5,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,3,10,8,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,4,7,6,5
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,1,10,9,5
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,7,7,6,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,4,10,8,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,1,10,9,5
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,5,10,6,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,5,10,2,3
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,5,10,8,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,2,10,2,8
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,7,7,9,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,5,10,1,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,6,10,9,6
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,2,10,8,2
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,7,8,8,2
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,4,7,6,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,7,10,8,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,2,7,9,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,6,10,6,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,8,7,4,2
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,4,10,5,2
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,5,1,0,-999,0,0,1,0,0,3,10,9,2
0,5,0,0,5,1,0,-999,0,0,1,0,0,0,0,0,0
0,5,0,0,4,1,0,-999,0,0,1,0,0,6,7,1,3
