index,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,HRA Strategy.time-system.satisfactory,pInternalBleeding.stdev,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.time-system.one-bounce,pDeath.stdev,HRA Strategy.time-resources.tallying,entropyDeath.stdev,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.resources-system.tallying,pExternalBleeding.stdev,hint.MoralDesert,HRA Strategy.time-risk_reward_ratio-system.satisfactory,conscious,pBrainInjury.stdev,mental_status,HRA Strategy.time-resources.one-bounce,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-system.exhaustive,HRA Strategy.time-resources-system.one-bounce,pExternalBleeding,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-system.tallying,pDeath,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.take-the-best,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.risk_reward_ratio-system.one-bounce,pAirwayBlocked.stdev,HRA Strategy.time-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,ACTION_TARGET_SEVERITY,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,relationship,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,tagged,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.risk_reward_ratio-system.satisfactory,rank,HRA Strategy.time-resources.satisfactory,entropy,intent,HRA Strategy.resources-risk_reward_ratio.satisfactory,pPain,pAirwayBlocked,pInternalBleeding,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,breathing,treatment,HRA Strategy.resources-system.satisfactory,entropyDeath,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,directness_of_causality,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-system.tallying,entropy.stdev,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.exhaustive,pPain.stdev,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-system.take-the-best,pBrainInjury,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,avpu,hint,ACTION_TARGET_SEVERITY_CHANGE,visited,age,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,hrpmin,HRA Strategy.time-resources-system.take-the-best,category,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.PROBABILITY,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.severity,NONDETERMINISM.outcome_8.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_8.PROBABILITY,NONDETERMINISM.outcome_8.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.SEVERITY,NONDETERMINISM.outcome_8.AVERAGE_TIME_USED,
585.0,0.0,1.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,142.91666666666666,11.0,40.833333333333336,3.0,0.0,0.0,3.4999999999999996,1.0,122.5,3.0,0.19444444444444445,148.75,42.5,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'treatment': 'Pressure bandage' 'location': 'left chest'}},0.0,0.0,0.0,0.0,0.0,6.826058840919201e-18,0.0,0.0,0.0,0.0,1.3063478783812488e-17,0.0,1.962615573354719e-17,0.0,0.0,8.712700501322589e-18,0.0,0.0,None,4.31717867592673e-18,UNRESPONSIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07077786484000001,0.0,0.0,0.12400059432111527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.190237903034177e-18,0.0,0.0,0.0,20.416666666666668,0.0,0.0,0.0,neutral,0.0,0.0,0.0,False,0.0,0.0,None,0.0,9.66603181730909,intend major harm,0.0,0.1196823489555658,0.02577303244000003,0.06876893242,0.0,None,Pressure bandage,0.0,0.5407521542977807,0.0,0.0,0.0,direct,0.0,0.0,0.0,6.553016487282433e-16,0.0,0.0,1.2944038755934701e-17,0.0,0.0,0.03343,0.0,0.0,None,{'MoralDesert': 0.0},0.5,False,None,0.0,None,0.0,None,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,30.0,175.0,Damage Per Second 3.0,0.0,0.25,Damage Per Second 3.0,0.5555555555555556,105.0,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,50.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
586.0,1.0,0.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,40.0,11.0,20.0,2.0,0.0,0.0,2.0,1.0,40.0,2.0,1.0,40.0,20.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'location': 'unspecified' 'treatment': 'Pain Medications'}},0.0,0.0,0.0,0.0,0.0,6.2764656925485474e-18,0.0,1.0,0.0,0.0,1.5086745922116257e-17,0.0,3.204937810639273e-17,0.0,0.0,6.2764656925485474e-18,0.0,0.0,None,4.98032561417112e-18,UNRESPONSIVE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07077786484000001,0.0,0.0,0.12400059432111527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1843104616990316e-18,0.0,0.0,0.0,40.0,0.0,0.0,0.0,neutral,0.0,0.0,0.0,False,0.0,0.0,None,0.0,9.66603181730909,intend major harm,0.0,0.1196823489555658,0.02577303244000003,0.06876893242,0.0,None,Pain Medications,0.0,0.5407521542977807,0.0,1.0,0.0,direct,0.0,0.0,0.0,0.0,0.0,0.0,1.0803843155681211e-17,0.0,0.0,0.03343,0.0,0.0,None,{'MoralDesert': 0.0},2.0,False,None,0.0,None,0.0,None,-0.9999,None,-0.99999999,-140.0,-20557.5,None,-0.9999,-0.6701492537313433,None,-0.9090909090909092,-20570.0,-0.99999999,None,-140.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
587.0,1.0,0.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,20.416666666666668,11.0,40.833333333333336,0.0,0.0,0.0,0.5,1.0,20.416666666666668,0.5,0.5,15.0,30.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'treatment': 'Pressure bandage' 'location': 'left chest'}},0.0,0.0,0.0,0.0,0.0,6.206335383118182e-18,0.0,0.0,0.0,0.0,1.1188630228279524e-17,0.0,3.7921335575229097e-17,0.0,0.0,3.469446951953614e-18,0.0,0.0,None,5.5039325108136e-18,UNRESPONSIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07077786484000001,0.0,0.0,0.12400059432111528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0989916549992185e-18,0.0,0.0,0.0,20.416666666666668,0.0,0.0,0.0,neutral,0.0,0.0,0.0,False,0.0,0.0,None,0.0,9.66603181730909,intend major harm,0.0,0.1196823489555658,0.02577303244000003,0.06876893242,0.0,None,Pressure bandage,0.0,0.5407521542977807,0.0,0.0,0.0,direct,0.0,0.0,0.0,7.160723346098895e-16,0.0,0.0,1.2888423398670572e-17,0.0,0.0,0.03343,0.0,0.0,None,{'MoralDesert': 0.0},0.5,False,None,0.0,None,0.0,None,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,50.0,21.25,Damage Per Second 0.0,0.0,0.25,Damage Per Second 0.0,0.25,25.0,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,42.5,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
588.0,1.0,1.0,1.0,False,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,150.0,12.0,30.0,5.0,0.0,0.0,5.0,-0.0,90.0,3.0,1.0,150.0,30.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'Patient B' 'category': 'DELAYED'}},0.5018500625,0.0,0.0,0.0,1.0,7.850462293418876e-17,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,True,1.962615573354719e-17,AGONY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.581499836874719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8544974022567967e-18,1.0,1.0,1.0,90.0,1.0,1.0,1.0,neutral,1.0,1.0,1.0,False,1.0,1.0,None,1.0,9.626800496774973,no intent,1.0,1.0,0.011560374729953641,0.40543380358551095,1.0,NORMAL,None,1.0,0.9807488121943708,1.0,1.0,1.0,none,1.0,1.0,1.0,6.280369834735101e-16,1.0,1.0,0.0,1.0,1.0,0.4693608610364658,1.0,1.0,PAIN,None,3.0,True,None,1.0,None,1.0,DELAYED,-0.9999,None,-0.99999999,-140.0,-20557.5,None,-0.9999,-0.6701492537313433,None,-0.9090909090909092,-20570.0,-0.99999999,None,-140.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
589.0,0.0,1.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,658.3333333333334,11.0,166.66666666666666,3.6666666666666665,0.0,0.0,3.9500000000000006,1.0,500.0,3.0,0.5111111111111111,525.0,150.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'treatment': 'Hemostatic gauze' 'location': 'left chest'}},0.0,0.0,0.0,0.0,0.0,9.284842096059684e-18,0.0,0.0,0.0,0.0,1.3095780847288057e-17,0.0,3.3394687433032555e-17,0.0,0.0,9.284842096059684e-18,0.0,0.0,None,5.374844106186573e-18,UNRESPONSIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07077786484000001,0.0,0.0,0.12400059432111528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1743359291290694e-18,0.0,0.0,0.0,158.33333333333334,0.0,0.0,0.0,neutral,0.0,0.0,0.0,False,0.0,0.0,None,0.0,9.66603181730909,intend major harm,0.0,0.1196823489555658,0.02577303244000003,0.06876893242000001,0.0,None,Hemostatic gauze,0.0,0.5407521542977807,0.0,0.0,0.0,direct,0.0,0.0,0.0,6.369457544514001e-16,0.0,0.0,1.2668629051016912e-17,0.0,0.0,0.03343,0.0,0.0,None,{'MoralDesert': 0.0},0.9500000000000001,False,None,0.0,None,0.0,None,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,200.0,750.0,Damage Per Second 3.0,0.0,0.06666666666666667,Damage Per Second 5.0,0.4222222222222222,700.0,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,150.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
590.0,0.0,1.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,100.0,11.0,20.0,5.0,0.0,0.0,5.0,1.0,60.0,3.0,1.0,100.0,20.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient B' 'location': 'unspecified' 'treatment': 'Pain Medications'}},1.0,0.0,0.0,0.0,0.0,7.980230792051355e-17,0.0,1.0,0.0,0.0,3.9064948528732925e-17,0.0,4.5967600348963134e-17,0.0,0.0,0.0,1.0,0.0,True,4.1257183944610006e-17,AGONY,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581499836874719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4060868026482958e-18,0.0,0.0,0.0,60.0,0.0,0.0,0.0,neutral,0.0,0.0,0.0,True,0.0,0.0,None,0.0,9.626800496774973,no intent,0.0,1.0,0.011560374729953641,0.405433803585511,0.0,NORMAL,Pain Medications,0.0,0.9807488121943708,0.0,1.0,0.0,none,0.0,0.0,0.0,8.131055086427769e-16,0.0,0.0,0.0,0.0,0.0,0.4693608610364658,0.0,0.0,PAIN,{'MoralDesert': 1.0},3.0,True,None,0.0,None,0.0,None,-0.9999,None,-0.99999999,-140.0,-20557.5,None,-0.9999,-0.6701492537313433,None,-0.9090909090909092,-20570.0,-0.99999999,None,-140.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
591.0,1.0,0.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,218.75,11.0,175.0,1.0,0.0,0.0,1.25,1.0,218.75,1.25,0.39285714285714285,100.0,200.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'treatment': 'Hemostatic gauze' 'location': 'left chest'}},0.0,0.0,0.0,0.0,0.0,7.166458808248764e-18,0.0,0.0,0.0,0.0,7.601177430610146e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,5.223409570911115e-18,UNRESPONSIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07077786484000001,0.0,0.0,0.12400059432111527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8327915739802466e-18,0.0,0.0,0.0,218.75,0.0,0.0,0.0,neutral,0.0,0.0,0.0,False,0.0,0.0,None,0.0,9.66603181730909,intend major harm,0.0,0.1196823489555658,0.02577303244000003,0.06876893242000001,0.0,None,Hemostatic gauze,0.0,0.5407521542977807,0.0,0.0,0.0,direct,0.0,0.0,0.0,7.251946429389431e-16,0.0,0.0,1.433291761649753e-17,0.0,0.0,0.03343,0.0,0.0,None,{'MoralDesert': 0.0},1.25,False,None,0.0,None,0.0,None,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,150.0,300.0,Damage Per Second 0.0,0.0,0.03571428571428571,Damage Per Second 2.0,0.5357142857142857,75.0,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,150.0,0.03571428571428571,200.0,0.0,400.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,Damage Per Second 2.0,0.0,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
592.0,1.0,0.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,36.5625,11.0,41.25,0.5,0.0,0.0,0.8863636363636364,1.0,36.5625,0.8863636363636364,0.6206896551724138,15.0,30.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'treatment': 'Pressure bandage' 'location': 'left chest'}},0.0,0.0,0.0,0.0,0.0,5.204170427930421e-18,0.0,0.0,0.0,0.0,6.409875621278546e-17,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,True,6.938893903907228e-18,UNRESPONSIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9304875914947004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.505213034913027e-19,0.0,0.0,0.0,36.5625,0.0,0.0,0.0,neutral,0.0,0.0,0.0,True,0.0,0.0,None,0.0,5.878157125031771,intend major harm,0.0,0.49162789913059546,0.002640427431946016,0.031218535253804316,0.0,NORMAL,Pressure bandage,0.0,0.36410141502379595,0.0,0.0,0.0,direct,0.0,0.0,0.0,8.503660955450859e-16,0.0,0.0,3.204937810639273e-17,0.0,0.0,0.1201858840285185,0.0,0.0,PAIN,{'MoralDesert': 0.0},0.8863636363636364,True,None,0.0,FAST,0.0,None,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,42.5,25.0,Damage Per Second 2.0,0.0,0.1724137931034483,Damage Per Second 0.0,0.034482758620689655,85.0,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,50.0,0.1724137931034483,42.5,0.0,21.25,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,Damage Per Second 0.0,0.0,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
593.0,1.0,0.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,158.33333333333334,11.0,166.66666666666666,0.6666666666666666,0.0,0.0,0.9500000000000001,1.0,158.33333333333334,0.9500000000000001,0.5357142857142857,75.0,150.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'treatment': 'Hemostatic gauze' 'location': 'left chest'}},0.0,0.0,0.0,0.0,0.0,9.278104998476941e-18,0.0,0.0,0.0,0.0,1.3009549917357311e-17,0.0,3.204937810639273e-17,0.0,0.0,7.146070548419942e-18,0.0,0.0,None,5.230388077123789e-18,UNRESPONSIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07077786484000001,0.0,0.0,0.12400059432111528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.216873680139962e-18,0.0,0.0,0.0,158.33333333333334,0.0,0.0,0.0,neutral,0.0,0.0,0.0,False,0.0,0.0,None,0.0,9.66603181730909,intend major harm,0.0,0.1196823489555658,0.02577303244000003,0.06876893242000001,0.0,None,Hemostatic gauze,0.0,0.5407521542977807,0.0,0.0,0.0,direct,0.0,0.0,0.0,5.127900497022837e-16,0.0,0.0,1.3665900742069496e-17,0.0,0.0,0.03343,0.0,0.0,None,{'MoralDesert': 0.0},0.9500000000000001,False,None,0.0,None,0.0,None,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,200.0,300.0,Damage Per Second 0.0,0.0,0.07142857142857142,Damage Per Second 2.0,0.39285714285714285,100.0,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,150.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
594.0,1.0,1.0,1.0,False,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,150.0,12.0,30.0,5.0,0.0,0.0,5.0,-0.0,90.0,3.0,1.0,150.0,30.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'Patient B' 'category': 'DELAYED'}},0.005989999999999995,0.0,0.0,0.0,1.0,3.3993498887762956e-17,1.0,1.0,1.0,1.0,2.482534153247273e-17,1.0,1.2161883888976234e-16,1.0,1.0,0.0,-1.0,1.0,True,0.0,AGONY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.30877528266406035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.69739903612216e-20,1.0,1.0,1.0,90.0,1.0,1.0,1.0,neutral,1.0,1.0,1.0,False,1.0,1.0,None,1.0,6.063581236012838,no intent,1.0,1.0,0.0009941819441755316,0.22830706397227396,1.0,NORMAL,None,1.0,0.8917546706965919,1.0,1.0,1.0,none,1.0,1.0,1.0,4.864753555590494e-16,1.0,1.0,0.0,1.0,1.0,0.677824637310027,1.0,1.0,PAIN,None,3.0,True,None,1.0,NORMAL,1.0,DELAYED,-0.9999,None,-0.99999999,-140.0,-20557.5,None,-0.9999,-0.6701492537313433,None,-0.9090909090909092,-20570.0,-0.99999999,None,-140.0,-0.6687782805429864,-140.0,-0.99999999,-20570.0,None,None,-0.9999,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
595.0,0.0,1.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,743.75,11.0,175.0,4.0,0.0,0.0,4.25,1.0,525.0,3.0,0.559322033898305,525.0,150.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'treatment': 'Hemostatic gauze' 'location': 'left chest'}},0.0,0.0,0.0,0.0,0.0,6.3730907527177906e-18,0.0,0.0,0.0,0.0,5.5022056664561176e-17,0.0,6.897379825037081e-17,0.0,0.0,0.0,0.0,0.0,True,1.698017533029167e-17,UNRESPONSIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9304875914947005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084007006894354e-19,0.0,0.0,0.0,218.75,0.0,0.0,0.0,neutral,0.0,0.0,0.0,True,0.0,0.0,None,0.0,5.878157125031771,intend major harm,0.0,0.49162789913059546,0.002640427431946016,0.031218535253804316,0.0,NORMAL,Hemostatic gauze,0.0,0.36410141502379595,0.0,0.0,0.0,direct,0.0,0.0,0.0,5.391038537067097e-16,0.0,0.0,3.626967040454009e-17,0.0,0.0,0.1201858840285185,0.0,0.0,PAIN,{'MoralDesert': 0.0},1.25,True,None,0.0,FAST,0.0,None,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,200.0,750.0,Damage Per Second 3.0,0.0,0.06779661016949153,Damage Per Second 5.0,0.3559322033898305,700.0,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,150.0,0.01694915254237288,200.0,0.0,1000.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,Damage Per Second 5.0,0.0,None,-0.9375,None,-0.13541666666666666,-0.75,-5030.0,10.0,
