probe_id,probe,network_status,expense_type,children_under_4,children_under_12,children_under_18,children_under_26,employment_type,distance_dm_home_to_employer_hq,travel_location_known,owns_rents,no_of_medical_visits_previous_year,percent_family_members_with_chronic_condition,percent_family_members_that_play_sports,val1,val2,val3,val4,action,kdma,kdma_value
6855,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Hourly,10,0,Rents,8,1,13,60,80,70,50,50,CHOICE,low
6856,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,10,1,Rents,6,3,4,80,50,70,60,50,CHOICE,low
6857,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Bonus,10,0,Rents,2,2,0,60,70,80,50,50,CHOICE,low
6858,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,13,0,Rents,3,5,12,50,60,80,70,50,CHOICE,low
6859,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Hourly,14,1,Rents,4,6,13,60,50,70,80,50,CHOICE,low
6860,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,1,Salaried,9,1,Rents,1,4,5,70,50,80,60,50,CHOICE,low
6861,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,0,Hourly,1,0,Rents,9,4,8,70,60,50,80,50,CHOICE,low
6862,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Salaried,6,0,Rents,2,9,4,70,80,60,50,50,CHOICE,low
6863,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,1,Bonus,6,0,Rents,0,7,9,70,80,60,50,50,CHOICE,low
6864,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,3,0,Owns,5,5,23,60,50,70,80,50,CHOICE,low
6865,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,1,Salaried,14,0,Rents,2,1,9,60,50,80,70,50,CHOICE,low
6866,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Bonus,1,0,Rents,4,8,6,50,70,60,80,50,CHOICE,low
6867,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Hourly,5,0,Owns,0,2,1,80,70,60,50,50,CHOICE,low
6868,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Hourly,14,1,Owns,4,10,2,70,50,60,80,50,CHOICE,low
6869,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Bonus,8,0,Rents,0,4,3,70,80,60,50,50,CHOICE,low
6870,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Hourly,8,1,Rents,8,2,25,70,80,60,50,50,CHOICE,low
6871,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,1,Bonus,8,1,Owns,8,10,10,60,70,50,80,50,CHOICE,low
6872,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Hourly,9,1,Owns,10,7,6,70,80,60,50,50,CHOICE,low
6873,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Hourly,7,1,Owns,6,5,5,70,80,60,50,50,CHOICE,low
6874,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,1,Hourly,3,0,Rents,1,10,8,60,80,70,50,50,CHOICE,low
6875,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Bonus,6,1,Rents,7,0,4,50,70,80,60,50,CHOICE,low
6876,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,0,0,Salaried,10,1,Rents,1,9,1,70,50,80,60,50,CHOICE,low
6877,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Hourly,11,1,Owns,8,4,5,80,50,70,60,50,CHOICE,low
6878,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,1,Salaried,3,1,Rents,1,1,2,80,50,60,70,50,CHOICE,low
6879,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Bonus,14,0,Owns,0,6,5,80,70,60,50,50,CHOICE,low
6880,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Salaried,4,0,Rents,9,1,13,80,60,50,70,50,CHOICE,low
6881,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,1,0,Bonus,9,0,Owns,1,3,4,70,60,50,80,50,CHOICE,low
6882,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Bonus,11,0,Rents,1,2,0,50,80,70,60,50,CHOICE,low
6883,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,1,Salaried,12,1,Rents,5,5,12,80,70,60,50,50,CHOICE,low
6884,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Bonus,1,0,Owns,2,6,13,80,50,70,60,50,CHOICE,low
6885,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Hourly,9,1,Rents,9,4,5,50,70,60,80,50,CHOICE,low
6886,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Hourly,7,0,Owns,9,4,8,50,80,70,60,50,CHOICE,low
6887,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Hourly,10,0,Rents,1,9,4,60,70,50,80,50,CHOICE,low
6888,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Hourly,3,0,Owns,9,7,9,80,60,50,70,50,CHOICE,low
6889,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Hourly,13,1,Owns,0,5,23,80,50,60,70,50,CHOICE,low
6890,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Hourly,10,1,Owns,4,1,9,80,50,70,60,50,CHOICE,low
6891,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Hourly,1,1,Rents,3,8,6,60,70,50,80,50,CHOICE,low
6892,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Hourly,11,1,Owns,1,2,1,80,70,50,60,50,CHOICE,low
6893,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,1,Hourly,3,1,Owns,8,10,2,60,80,70,50,50,CHOICE,low
6894,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,0,Bonus,13,1,Owns,10,4,3,50,80,60,70,50,CHOICE,low
6895,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,0,Salaried,3,1,Owns,8,2,25,60,80,70,50,50,CHOICE,low
6896,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,4,1,Rents,1,10,10,70,80,60,50,50,CHOICE,low
6897,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Salaried,4,0,Owns,1,7,6,70,50,60,80,50,CHOICE,low
6898,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Salaried,9,1,Rents,1,5,5,60,50,80,70,50,CHOICE,low
6899,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,4,1,Owns,4,10,8,60,80,70,50,50,CHOICE,low
6900,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Bonus,9,0,Owns,4,0,4,60,50,70,80,50,CHOICE,low
6901,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,1,Salaried,13,0,Rents,4,9,1,60,50,80,70,70,CHOICE,high
6902,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Salaried,6,0,Owns,4,4,5,60,50,70,80,70,CHOICE,high
6903,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Salaried,14,1,Rents,7,1,2,80,70,50,60,70,CHOICE,high
6904,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,0,0,Bonus,3,0,Owns,6,6,5,80,70,60,50,70,CHOICE,high
6905,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,0,Bonus,9,0,Rents,3,1,13,60,50,80,70,70,CHOICE,high
6906,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,0,Salaried,3,1,Rents,9,3,4,70,60,50,80,70,CHOICE,high
6907,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Hourly,11,1,Owns,5,2,0,60,80,70,50,70,CHOICE,high
6908,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,0,0,Hourly,13,0,Rents,2,5,12,60,80,70,50,70,CHOICE,high
6909,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,0,1,Salaried,11,0,Owns,1,6,13,60,80,50,70,70,CHOICE,high
6910,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,6,1,Owns,9,4,5,80,60,70,50,70,CHOICE,high
6911,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,1,Salaried,4,1,Rents,7,4,8,80,70,50,60,70,CHOICE,high
6912,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Bonus,7,1,Owns,4,9,4,50,70,60,80,70,CHOICE,high
6913,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Salaried,14,1,Rents,9,7,9,80,50,70,60,70,CHOICE,high
6914,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Hourly,7,1,Owns,1,5,23,60,70,50,80,70,CHOICE,high
6915,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Salaried,5,1,Rents,2,1,9,70,60,80,50,70,CHOICE,high
6916,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,1,Salaried,13,1,Rents,1,8,6,80,70,60,50,70,CHOICE,high
6917,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,1,Salaried,12,0,Owns,9,2,1,80,50,70,60,70,CHOICE,high
6918,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,1,Bonus,8,0,Owns,10,10,2,70,50,80,60,70,CHOICE,high
6919,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Bonus,12,1,Rents,3,4,3,80,50,70,60,70,CHOICE,high
6920,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Bonus,11,0,Rents,8,2,25,80,60,70,50,70,CHOICE,high
6921,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Salaried,6,0,Rents,9,10,10,80,50,60,70,70,CHOICE,high
6922,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Bonus,13,0,Owns,7,7,6,70,60,80,50,70,CHOICE,high
6923,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Salaried,1,0,Rents,5,5,5,80,50,70,60,70,CHOICE,high
6924,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Salaried,7,0,Owns,8,10,8,60,80,50,70,70,CHOICE,high
6925,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Bonus,8,0,Owns,4,0,4,50,70,80,60,70,CHOICE,high
6926,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,1,0,Bonus,8,1,Owns,9,9,1,70,50,80,60,70,CHOICE,high
6927,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Salaried,4,0,Owns,7,4,5,70,60,80,50,70,CHOICE,high
6928,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,1,Salaried,12,0,Rents,6,1,2,60,80,50,70,70,CHOICE,high
6929,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Salaried,5,0,Owns,8,6,5,60,80,70,50,70,CHOICE,high
6930,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,0,0,Hourly,4,0,Owns,0,1,13,60,50,80,70,70,CHOICE,high
6931,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Hourly,8,0,Rents,2,3,4,60,50,70,80,70,CHOICE,high
6932,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,1,0,Hourly,12,0,Owns,3,2,0,70,50,60,80,70,CHOICE,high
6933,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Hourly,8,1,Owns,7,5,12,80,50,60,70,70,CHOICE,high
6934,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Hourly,0,1,Owns,8,6,13,60,70,80,50,70,CHOICE,high
6935,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,9,1,Rents,3,4,5,70,80,60,50,70,CHOICE,high
6936,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,0,0,Bonus,7,1,Owns,5,4,8,70,50,60,80,70,CHOICE,high
6937,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,1,Bonus,0,1,Owns,4,9,4,60,50,70,80,70,CHOICE,high
6938,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Hourly,7,0,Owns,4,7,9,70,50,80,60,70,CHOICE,high
6939,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Hourly,14,0,Owns,4,5,23,80,50,60,70,70,CHOICE,high
6940,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,0,0,Salaried,2,0,Owns,5,1,9,60,70,80,50,70,CHOICE,high
6941,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Hourly,10,0,Rents,8,8,6,80,50,60,70,70,CHOICE,high
6942,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Hourly,5,1,Owns,5,2,1,60,70,50,80,70,CHOICE,high
6943,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,1,0,Salaried,0,1,Owns,2,10,2,80,60,50,70,70,CHOICE,high
6944,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,0,1,Salaried,11,0,Owns,1,4,3,60,50,70,80,70,CHOICE,high
6945,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Bonus,3,0,Owns,8,2,25,50,80,60,70,70,CHOICE,high
6946,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,1,Salaried,7,1,Rents,8,10,10,80,50,70,60,70,CHOICE,high
6947,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Hourly,7,0,Rents,1,7,6,50,80,70,60,70,CHOICE,high
6948,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,7,1,Rents,6,5,5,50,60,80,70,70,CHOICE,high
6949,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Salaried,14,0,Owns,3,10,8,50,80,60,70,70,CHOICE,high
6950,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,1,0,Rents,3,0,4,60,70,80,50,70,CHOICE,high
6951,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,1,Bonus,14,1,Owns,2,9,1,70,80,60,50,70,CHOICE,high
6952,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Salaried,0,1,Owns,0,4,5,70,50,80,60,70,CHOICE,high
6953,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,0,Salaried,12,0,Owns,1,1,2,70,50,60,80,70,CHOICE,high
6954,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Salaried,14,0,Rents,0,6,5,80,60,70,50,70,CHOICE,high
6955,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Hourly,10,0,Rents,8,1,13,70,50,60,80,70,CHOICE,high
6956,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,10,1,Rents,6,3,4,50,70,80,60,70,CHOICE,high
6957,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Bonus,10,0,Rents,2,2,0,70,50,80,60,70,CHOICE,high
6958,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,13,0,Rents,3,5,12,50,80,60,70,70,CHOICE,high
6959,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Hourly,14,1,Rents,4,6,13,50,60,70,80,70,CHOICE,high
6960,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,1,Salaried,9,1,Rents,1,4,5,50,70,60,80,70,CHOICE,high
6961,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,0,Hourly,1,0,Rents,9,4,8,70,80,60,50,70,CHOICE,high
6962,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Salaried,6,0,Rents,2,9,4,80,50,60,70,70,CHOICE,high
6963,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,1,Bonus,6,0,Rents,0,7,9,50,80,60,70,70,CHOICE,high
6964,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,3,0,Owns,5,5,23,60,70,50,80,70,CHOICE,high
6965,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,1,Salaried,14,0,Rents,2,1,9,50,80,60,70,70,CHOICE,high
6966,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Bonus,1,0,Rents,4,8,6,70,80,60,50,70,CHOICE,high
6967,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Hourly,5,0,Owns,0,2,1,50,60,80,70,70,CHOICE,high
6968,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Hourly,14,1,Owns,4,10,2,50,60,80,70,70,CHOICE,high
6969,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Bonus,8,0,Rents,0,4,3,50,70,60,80,70,CHOICE,high
6970,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Hourly,8,1,Rents,8,2,25,60,80,70,50,70,CHOICE,high
6971,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,1,Bonus,8,1,Owns,8,10,10,70,50,80,60,70,CHOICE,high
6972,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Hourly,9,1,Owns,10,7,6,80,50,60,70,70,CHOICE,high
6973,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Hourly,7,1,Owns,6,5,5,60,80,70,50,70,CHOICE,high
6974,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,1,Hourly,3,0,Rents,1,10,8,70,60,80,50,70,CHOICE,high
6975,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Bonus,6,1,Rents,7,0,4,60,80,50,70,70,CHOICE,high
6976,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,0,0,Salaried,10,1,Rents,1,9,1,70,60,50,80,70,CHOICE,high
6977,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Hourly,11,1,Owns,8,4,5,70,60,50,80,70,CHOICE,high
6978,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,1,Salaried,3,1,Rents,1,1,2,80,60,50,70,70,CHOICE,high
6979,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Bonus,14,0,Owns,0,6,5,70,50,80,60,70,CHOICE,high
6980,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Salaried,4,0,Rents,9,1,13,60,80,70,50,70,CHOICE,high
6981,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,1,0,Bonus,9,0,Owns,1,3,4,50,60,70,80,70,CHOICE,high
6982,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Bonus,11,0,Rents,1,2,0,70,60,50,80,70,CHOICE,high
6983,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,1,Salaried,12,1,Rents,5,5,12,80,70,60,50,70,CHOICE,high
6984,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Bonus,1,0,Owns,2,6,13,60,70,50,80,70,CHOICE,high
6985,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Hourly,9,1,Rents,9,4,5,80,70,50,60,70,CHOICE,high
6986,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Hourly,7,0,Owns,9,4,8,50,70,60,80,70,CHOICE,high
6987,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Hourly,10,0,Rents,1,9,4,80,50,70,60,70,CHOICE,high
6988,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Hourly,3,0,Owns,9,7,9,60,80,50,70,70,CHOICE,high
6989,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Hourly,13,1,Owns,0,5,23,80,60,70,50,70,CHOICE,high
6990,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Hourly,10,1,Owns,4,1,9,70,50,80,60,70,CHOICE,high
6991,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,0,Hourly,1,1,Rents,3,8,6,60,50,70,80,70,CHOICE,high
6992,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Hourly,11,1,Owns,1,2,1,60,70,50,80,70,CHOICE,high
6993,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,1,Hourly,3,1,Owns,8,10,2,80,60,70,50,70,CHOICE,high
6994,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,0,Bonus,13,1,Owns,10,4,3,50,70,80,60,70,CHOICE,high
6995,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,1,0,Salaried,3,1,Owns,8,2,25,60,70,50,80,70,CHOICE,high
6996,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,4,1,Rents,1,10,10,50,60,70,80,70,CHOICE,high
6997,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Salaried,4,0,Owns,1,7,6,80,60,70,50,70,CHOICE,high
6998,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Salaried,9,1,Rents,1,5,5,80,50,70,60,70,CHOICE,high
6999,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,4,1,Owns,4,10,8,60,80,70,50,70,CHOICE,high
7000,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Bonus,9,0,Owns,4,0,4,60,70,50,80,70,CHOICE,high
7001,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,1,Salaried,13,0,Rents,4,9,1,70,50,60,80,50,CHOICE,low
7002,PREVENTIVE CARE SERVICES ,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Salaried,6,0,Owns,4,4,5,70,60,50,80,50,CHOICE,low
