index,unvisited_count,injured_count,others_tagged_or_uninjured,assessing,treating,tagging,leaving,kdmas,hash,actions,rank,mental_status,breathing,tagged,hrpmin,relationship,conscious,age,visited,treatment,category,
305,1,1,1,FALSE,FALSE,TRUE,FALSE,{'maximization': 0.1},-3.0949E+17,"[{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_u'}}]",E-4,None,None,FALSE,None,neutral,None,34,FALSE,None,MINIMAL,6
306,1,1,1,FALSE,FALSE,TRUE,FALSE,{'maximization': 0.1},-7.86812E+18,"[{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_v'}}]",E-4,None,None,FALSE,None,neutral,None,36,FALSE,None,MINIMAL,7
307,2,2,2,TRUE,FALSE,FALSE,FALSE,{'maximization': 0.9},-4.00897E+18,"[{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}]",None,None,None,None,None,None,None,None,None,None,None,8
308,1,1,1,TRUE,FALSE,FALSE,FALSE,{'maximization': 0.7},3.3936E+18,"[{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,None,None,9
309,1,1,1,FALSE,FALSE,FALSE,FALSE,{'maximization': 0.1},2.23491E+17,"[{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_x'}}, {'name': 'END_SCENE', 'params': {}}]",None,None,None,None,None,None,None,None,None,None,None,10
310,1,1,1,FALSE,FALSE,FALSE,FALSE,{'maximization': 0.1},2.23491E+17,"[{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_x'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'END_SCENE', 'params': {}}]",None,None,None,None,None,None,None,None,None,None,None,11
311,1,1,1,FALSE,FALSE,TRUE,FALSE,{'maximization': 0.3},-6.01314E+18,"[{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_x'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_w'}}]",E-4,None,None,FALSE,None,neutral,None,29,FALSE,None,MINIMAL,12
312,1,1,1,FALSE,FALSE,TRUE,FALSE,{'maximization': 0.3},3.3936E+18,"[{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_x'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_w'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'MINIMAL', 'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,None,MINIMAL,13
313,4,2,4,TRUE,FALSE,FALSE,FALSE,{'maximization': 0.9},3.92497E+18,"[{'name': 'SITREP', 'params': {}}]",None,None,None,None,None,None,None,None,None,None,None,1
314,1,1,1,TRUE,FALSE,FALSE,FALSE,{'maximization': 0.7},-3.0949E+17,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}]",E-4,None,None,FALSE,None,neutral,None,34,FALSE,None,None,2
315,1,1,1,FALSE,FALSE,FALSE,FALSE,{'maximization': 0.1},2.23491E+17,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'END_SCENE', 'params': {}}]",None,None,None,None,None,None,None,None,None,None,None,3
316,1,1,1,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.5},-3.0949E+17,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}]",E-4,None,None,FALSE,None,neutral,None,34,FALSE,Nasopharyngeal airway,None,4
317,2,2,2,FALSE,FALSE,FALSE,FALSE,{'maximization': 0.1},-4.00897E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}]",None,None,None,None,None,None,None,None,None,None,None,5
318,1,1,1,FALSE,FALSE,TRUE,FALSE,{'maximization': 0.3},-3.0949E+17,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_u'}}]",E-4,None,None,FALSE,None,neutral,None,34,FALSE,None,DELAYED,6
319,1,1,1,FALSE,FALSE,TRUE,FALSE,{'maximization': 0.3},-7.86812E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_v'}}]",E-4,None,None,FALSE,None,neutral,None,36,FALSE,None,DELAYED,7
320,2,2,2,TRUE,FALSE,FALSE,FALSE,{'maximization': 0.9},-4.00897E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}]",None,None,None,None,None,None,None,None,None,None,None,8
321,1,1,1,TRUE,FALSE,FALSE,FALSE,{'maximization': 0.7},-6.01314E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_w'}}]",E-4,None,None,FALSE,None,neutral,None,29,FALSE,None,None,9
322,1,1,1,FALSE,FALSE,FALSE,FALSE,{'maximization': 0.1},2.23491E+17,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_w'}}, {'name': 'END_SCENE', 'params': {}}]",None,None,None,None,None,None,None,None,None,None,None,10
323,0,0,0,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.3},7.08818E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_w'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Pain Medications', 'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,Pain Medications,None,11
324,1,1,1,FALSE,FALSE,TRUE,FALSE,{'maximization': 0.5},-6.01314E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_w'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Pain Medications', 'casualty': 'casualty_x'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_w'}}]",E-4,None,None,FALSE,None,neutral,None,29,FALSE,None,DELAYED,12
325,1,1,1,FALSE,FALSE,TRUE,FALSE,{'maximization': 0.5},3.3936E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_w'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Pain Medications', 'casualty': 'casualty_x'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_w'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'DELAYED', 'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,None,DELAYED,13
326,4,2,4,TRUE,FALSE,FALSE,FALSE,{'maximization': 0.9},3.92497E+18,"[{'name': 'SITREP', 'params': {}}]",None,None,None,None,None,None,None,None,None,None,None,1
327,1,1,1,TRUE,FALSE,FALSE,FALSE,{'maximization': 0.7},-7.86812E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}]",E-4,None,None,FALSE,None,neutral,None,36,FALSE,None,None,2
328,1,1,1,FALSE,FALSE,FALSE,FALSE,{'maximization': 0.1},2.23491E+17,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}]",None,None,None,None,None,None,None,None,None,None,None,3
329,1,1,1,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.5},-7.86812E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}]",E-4,None,None,FALSE,None,neutral,None,36,FALSE,Nasopharyngeal airway,None,4
330,1,1,1,FALSE,FALSE,FALSE,FALSE,{'maximization': 0.5},-7.86812E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'CHECK_PULSE', 'params': {'casualty': 'casualty_v'}}]",E-4,None,None,FALSE,None,neutral,None,36,FALSE,None,None,5
331,1,1,1,FALSE,FALSE,TRUE,FALSE,{'maximization': 0.1},-3.0949E+17,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'CHECK_PULSE', 'params': {'casualty': 'casualty_v'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_u'}}]",E-4,None,None,FALSE,None,neutral,None,34,FALSE,None,EXPECTANT,6
332,1,1,1,FALSE,FALSE,TRUE,FALSE,{'maximization': 0.1},-7.86812E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'CHECK_PULSE', 'params': {'casualty': 'casualty_v'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_v'}}]",E-4,None,None,FALSE,None,neutral,None,36,FALSE,None,EXPECTANT,7
333,2,2,2,TRUE,FALSE,FALSE,FALSE,{'maximization': 0.9},-4.00897E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'CHECK_PULSE', 'params': {'casualty': 'casualty_v'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}]",None,None,None,None,None,None,None,None,None,None,None,8
334,1,1,1,TRUE,FALSE,FALSE,FALSE,{'maximization': 0.7},3.3936E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'CHECK_PULSE', 'params': {'casualty': 'casualty_v'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,None,None,9
335,1,1,1,FALSE,FALSE,FALSE,FALSE,{'maximization': 0.1},2.23491E+17,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'CHECK_PULSE', 'params': {'casualty': 'casualty_v'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_x'}}, {'name': 'END_SCENE', 'params': {}}]",None,None,None,None,None,None,None,None,None,None,None,10
336,1,1,1,FALSE,FALSE,FALSE,FALSE,{'maximization': 0.1},2.23491E+17,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'CHECK_PULSE', 'params': {'casualty': 'casualty_v'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_x'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'END_SCENE', 'params': {}}]",None,None,None,None,None,None,None,None,None,None,None,11
337,1,1,1,FALSE,FALSE,TRUE,FALSE,{'maximization': 0.1},-6.01314E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'CHECK_PULSE', 'params': {'casualty': 'casualty_v'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_x'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_w'}}]",E-4,None,None,FALSE,None,neutral,None,29,FALSE,None,EXPECTANT,12
338,1,1,1,FALSE,FALSE,TRUE,FALSE,{'maximization': 0.1},3.3936E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_v'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_v', 'location': 'left face'}}, {'name': 'CHECK_PULSE', 'params': {'casualty': 'casualty_v'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_u'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_v'}}, {'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_x'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_w'}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'EXPECTANT', 'casualty': 'casualty_x'}}]",E-4,None,None,FALSE,None,neutral,None,25,FALSE,None,EXPECTANT,13
339,4,2,4,TRUE,FALSE,FALSE,FALSE,{'maximization': 0.9},3.92497E+18,"[{'name': 'SITREP', 'params': {}}]",None,None,None,None,None,None,None,None,None,None,None,1
340,1,1,1,TRUE,FALSE,FALSE,FALSE,{'maximization': 0.7},-3.0949E+17,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}]",E-4,None,None,FALSE,None,neutral,None,34,FALSE,None,None,2
341,0,0,0,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.9},-6.63492E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'left forearm', 'treatment': 'Tourniquet', 'casualty': 'casualty_u'}}]",E-4,None,None,FALSE,None,neutral,None,34,FALSE,Tourniquet,None,3
342,1,1,1,FALSE,TRUE,FALSE,FALSE,{'maximization': 0.5},-3.0949E+17,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'left forearm', 'treatment': 'Tourniquet', 'casualty': 'casualty_u'}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}]",E-4,None,None,FALSE,None,neutral,None,34,FALSE,Nasopharyngeal airway,None,4
343,2,2,2,FALSE,FALSE,FALSE,FALSE,{'maximization': 0.1},-4.00897E+18,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'left forearm', 'treatment': 'Tourniquet', 'casualty': 'casualty_u'}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}]",None,None,None,None,None,None,None,None,None,None,None,5
344,1,1,1,FALSE,FALSE,TRUE,FALSE,{'maximization': 0.5},-3.0949E+17,"[{'name': 'SITREP', 'params': {}}, {'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'casualty_u'}}, {'name': 'APPLY_TREATMENT', 'params': {'location': 'left forearm', 'treatment': 'Tourniquet', 'casualty': 'casualty_u'}}, {'name': 'APPLY_TREATMENT', 'params': {'treatment': 'Nasopharyngeal airway', 'casualty': 'casualty_u', 'location': 'left face'}}, {'name': 'END_SCENE', 'params': {}}, {'name': 'TAG_CHARACTER', 'params': {'category': 'IMMEDIATE', 'casualty': 'casualty_u'}}]",E-4,None,None,FALSE,None,neutral,None,34,FALSE,None,IMMEDIATE,6
