index,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,HRA Strategy.time-system.satisfactory,pInternalBleeding.stdev,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.time-system.one-bounce,pDeath.stdev,HRA Strategy.time-resources.tallying,entropyDeath.stdev,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.resources-system.tallying,pExternalBleeding.stdev,hint.MoralDesert,HRA Strategy.time-risk_reward_ratio-system.satisfactory,conscious,pBrainInjury.stdev,mental_status,HRA Strategy.time-resources.one-bounce,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-system.exhaustive,HRA Strategy.time-resources-system.one-bounce,pExternalBleeding,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-system.tallying,pDeath,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.take-the-best,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.risk_reward_ratio-system.one-bounce,pAirwayBlocked.stdev,HRA Strategy.time-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,ACTION_TARGET_SEVERITY,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,relationship,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,tagged,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.risk_reward_ratio-system.satisfactory,rank,HRA Strategy.time-resources.satisfactory,entropy,intent,HRA Strategy.resources-risk_reward_ratio.satisfactory,pPain,pAirwayBlocked,pInternalBleeding,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,breathing,treatment,HRA Strategy.resources-system.satisfactory,entropyDeath,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,directness_of_causality,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-system.tallying,entropy.stdev,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.exhaustive,pPain.stdev,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-system.take-the-best,pBrainInjury,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,avpu,hint,ACTION_TARGET_SEVERITY_CHANGE,visited,age,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,hrpmin,HRA Strategy.time-resources-system.take-the-best,category,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.PROBABILITY,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.severity,NONDETERMINISM.outcome_8.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_8.PROBABILITY,NONDETERMINISM.outcome_8.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.SEVERITY,NONDETERMINISM.outcome_8.AVERAGE_TIME_USED,NONDETERMINISM.outcome_10.AVERAGE_TIME_USED,NONDETERMINISM.outcome_10.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_10.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_10.PROBABILITY,NONDETERMINISM.outcome_10.JUSTIFICATION.severity,NONDETERMINISM.outcome_10.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_10.SEVERITY
448,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,600.0,8.0,120.0,5.0,0.0,0.0,5.0,-0.0,360.0,3.0,1.0,600.0,120.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient A'}}",0.0,None,None,None,1,None,1,1,1,1,None,1,None,1,1,None,0.0,1,False,None,UNRESPONSIVE,1,1,1,1,1,1,1,1.0,1,1,0.9577818805463234,1,1,1,1,1,1,1,1,None,1,1,1,240.0,1,1,1,neutral,1,1,1,True,1,1,None,1,4.210946349625078,no intent,1,0.0,0.07035930763315938,0.007253748752771581,1,RESTRICTED,None,1,0.25237135312528974,1,1,1,somewhat direct,1,1,1,None,1,1,None,1,1,0.21296389917120015,1,1,UNRESPONSIVE,{'MoralDesert': 0.0},2.0,True,None,1,FAST,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
449,0,1,1,True,desert,True,False,False,False,False,seconds,few,low,equal,True,True,True,False,False,90.0,10.0,45.0,2.0,0.0,0.0,2.0,-0.0,90.0,2.0,1.0,90.0,45.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,3,"{'name': 'SITREP', 'params': {'casualty': 'Patient B'}}",0.498774875,0.0,0.0,0.0,0,1.1331166295920986e-17,0,0,0,1,1.3286970242891967e-17,0,1.1102230246251565e-16,0,0,1.1331166295920986e-17,None,0,None,5.665583147960493e-18,None,0,0,0,0,1,0,0,0.07077786484000001,0,0,0.12400059432111528,0,0,0,0,0,0,0,0,1.734723475976807e-18,0,0,0,0.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,None,0,0.5407521542977807,0,0,0,none,0,0,0,8.881784197001252e-16,0,0,0.0,0,0,0.03343,0,0,None,None,0.0,False,None,0,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
450,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,150.0,10.0,30.0,5.0,0.0,0.0,5.0,-0.0,90.0,3.0,1.0,150.0,30.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'IMMEDIATE'}}",0.66335,0.0,0.0,0.0,1,3.204937810639273e-17,1,1,1,1,6.409875621278546e-17,1,6.409875621278546e-17,1,1,0.0,None,1,True,3.204937810639273e-17,AGONY,1,1,1,1,1,1,1,0.0,1,1,0.581499836874719,1,1,1,1,1,1,1,1,2.0030861316495456e-18,1,1,1,90.0,1,1,1,neutral,1,1,1,False,1,1,None,1,9.626800496774973,no intent,1,1.0,0.011560374729953641,0.40543380358551095,1,NORMAL,None,1,0.9807488121943708,1,1,1,none,1,1,1,0.0,1,1,0.0,1,1,0.46936086103646585,1,1,PAIN,None,3.0,True,None,1,None,1,IMMEDIATE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
451,1,0,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,45.416666666666664,11.0,40.833333333333336,0.6666666666666666,0.0,0.0,1.1122448979591835,1.0,45.416666666666664,1.1122448979591835,0.7083333333333334,15.0,30.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Pressure bandage', 'location': 'left chest'}}",0.029259925299500056,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,None,0,False,None,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9577818805463234,0,0,0,0,0,0,0,0,None,0,0,0,45.416666666666664,0,0,0,neutral,0,0,0,True,0,0,None,0,4.210946349625078,no intent,0,0.0,0.07035930763315942,0.007253748752771579,0,RESTRICTED,Pressure bandage,0,0.25237135312528974,0,0,0,somewhat direct,0,0,0,None,0,0,None,0,0,0.21296389917120026,0,0,UNRESPONSIVE,None,1.1122448979591835,True,None,0,FAST,0,None,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,42.5,100.0,Damage Per Second 0.0,0.0,0.041666666666666664,Damage Per Second 2.0,0.25,21.25,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,50.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
452,1,0,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,87.5,10.0,175.0,0.0,0.0,0.0,0.5,1.0,87.5,0.5,0.696969696969697,75.0,150.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Hemostatic gauze', 'location': 'left chest'}}",0.024504975050000044,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,None,0,False,None,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9577818805463234,0,0,0,0,0,0,0,0,None,0,0,0,87.5,0,0,0,neutral,0,0,0,True,0,0,None,0,4.210946349625078,no intent,0,0.0,0.07035930763315942,0.007253748752771579,0,RESTRICTED,Hemostatic gauze,0,0.25237135312528974,0,0,0,somewhat direct,0,0,0,None,0,0,None,0,0,0.21296389917120015,0,0,UNRESPONSIVE,None,0.5,True,None,0,FAST,0,None,0.0,None,0.0,200.0,None,Damage Per Second 0.0,None,None,None,0.30303030303030304,100.0,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
453,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,150.0,10.0,30.0,5.0,0.0,0.0,5.0,-0.0,90.0,3.0,1.0,150.0,30.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'MINIMAL'}}",0.995,None,None,None,1,None,1,1,1,1,None,1,None,1,1,None,None,1,True,None,AGONY,1,1,1,1,1,1,1,0.0,1,1,0.30877528266406046,1,1,1,1,1,1,1,1,None,1,1,1,90.0,1,1,1,neutral,1,1,1,False,1,1,None,1,6.063581236012837,no intent,1,1.0,0.000994181944175532,0.2283070639722739,1,NORMAL,None,1,0.891754670696592,1,1,1,none,1,1,1,None,1,1,None,1,1,0.677824637310027,1,1,PAIN,None,3.0,True,None,1,NORMAL,1,MINIMAL,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
454,0,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,True,True,True,False,False,225.0,10.0,45.0,5.0,0.0,0.0,5.0,-0.0,135.0,3.0,1.0,225.0,45.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",0.497525,0.0,0.0,0.0,1,0.0,0,0,1,1,7.850462293418876e-17,0,0.0,1,1,0.0,None,1,True,3.925231146709438e-17,AGONY,0,1,1,1,1,0,1,0.0,0,1,0.5814998368747188,0,0,0,0,1,0,0,1,0.0,0,0,0,135.0,0,0,1,neutral,0,1,0,True,1,1,None,0,9.626800496774973,no intent,0,1.0,0.01156037472995364,0.40543380358551095,1,NORMAL,None,1,0.9807488121943708,1,0,0,none,1,0,1,0.0,1,0,0.0,0,0,0.4693608610364659,0,1,PAIN,None,3.0,True,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
455,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,100.0,9.0,20.0,5.0,0.0,0.0,5.0,1.0,60.0,3.0,1.0,100.0,20.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.33499999999999996,0.0,0.0,0.0,1,3.204937810639273e-17,1,1,0,1,0.0,1,0.0,1,0,0.0,None,1,True,6.409875621278546e-17,AGONY,1,0,1,1,1,1,1,0.0,1,1,0.30877528266406035,1,1,1,1,0,1,1,1,2.503857664561932e-19,1,1,1,60.0,1,1,1,neutral,1,1,1,True,1,1,None,1,6.063581236012838,no intent,1,1.0,0.0009941819441755318,0.22830706397227393,1,NORMAL,Pain Medications,0,0.891754670696592,1,1,1,none,1,1,1,5.127900497022837e-16,1,1,0.0,1,1,0.677824637310027,1,1,PAIN,None,3.0,True,None,1,NORMAL,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
456,1,0,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,90.0,12.0,30.0,3.0,0.0,0.0,3.0,-0.0,90.0,3.0,1.0,90.0,30.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'IMMEDIATE'}}",0.5,0.0,0.0,0.0,1,4.095816641091826e-17,1,1,1,1,3.769483175315471e-17,1,2.0518467496731136e-17,1,1,0.0,None,1,True,3.2387198688093475e-17,AGONY,1,1,1,1,1,1,1,0.0,1,1,0.581499836874719,1,1,1,1,1,1,1,1,2.0692263206838453e-18,1,1,1,90.0,1,1,1,neutral,1,1,1,False,1,1,None,1,9.626800496774973,None,1,1.0,0.011560374729953641,0.40543380358551095,1,NORMAL,None,1,0.9807488121943708,1,1,1,None,1,1,1,0.0,1,1,0.0,1,1,0.46936086103646585,1,1,PAIN,None,3.0,True,None,1,None,1,IMMEDIATE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
457,1,0,1,True,desert,False,True,False,False,False,seconds,few,low,equal,True,True,True,False,False,135.0,12.0,45.0,3.0,0.0,0.0,3.0,-0.0,135.0,3.0,1.0,135.0,45.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",0.5,0.0,0.0,0.0,1,4.33822026327279e-17,0,0,1,1,4.9828382514937083e-17,0,1.7550352463485445e-17,1,1,0.0,None,1,True,3.448485527541177e-17,AGONY,0,1,1,1,1,0,1,0.0,0,1,0.581499836874719,0,0,0,0,1,0,0,1,1.899709286343832e-18,0,0,0,135.0,0,0,1,neutral,0,1,0,True,1,1,None,0,9.626800496774973,None,0,1.0,0.011560374729953641,0.40543380358551095,1,NORMAL,None,1,0.9807488121943708,1,0,0,None,1,0,1,0.0,1,0,0.0,0,0,0.46936086103646585,0,1,PAIN,None,3.0,True,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
458,0,1,1,True,desert,True,False,False,False,False,seconds,few,low,equal,False,False,False,True,True,135.0,12.0,45.0,3.0,0.0,0.0,3.0,-0.0,135.0,3.0,1.0,135.0,45.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,3,"{'name': 'SITREP', 'params': {'casualty': 'Patient A'}}",0.5,0.0,0.0,0.0,0,8.60088007736051e-18,0,0,0,1,1.3355928048537404e-17,0,1.0150227364513842e-16,0,0,7.431195215497986e-18,None,0,None,3.261597407385315e-18,None,0,0,0,0,1,0,0,0.07077786484000001,0,0,0.12400059432111527,0,0,0,0,0,0,0,0,3.329481629121838e-18,0,0,0,0.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,None,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,None,0,0.5407521542977808,0,0,0,None,0,0,0,8.116452760809763e-16,0,0,9.295882726381492e-18,0,0,0.03343,0,0,None,None,0.0,False,None,0,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
459,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,360.0,12.0,120.0,3.0,0.0,0.0,3.0,-0.0,360.0,3.0,1.0,360.0,120.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient A'}}",0.5,0.0,0.0,0.0,0,9.049325340968996e-18,0,0,0,0,1.3190905280500526e-17,0,9.961423660412668e-17,0,0,7.450430897406097e-18,0.5,0,None,3.3143225055283676e-18,UNRESPONSIVE,0,0,0,0,0,0,0,0.07077786484000001,0,0,0.12400059432111528,0,0,0,0,0,0,0,0,3.320683567945506e-18,0,0,0,0.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,None,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,None,0,0.5407521542977808,0,0,0,None,0,0,0,7.589887510646912e-16,0,0,1.0891561860586475e-17,0,0,0.03343,0,0,None,{'MoralDesert': 0.5},0.0,False,None,0,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
460,1,0,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,90.0,12.0,30.0,3.0,0.0,0.0,3.0,-0.0,90.0,3.0,1.0,90.0,30.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'MINIMAL'}}",0.5,0.0,0.0,0.0,1,4.4240955437393906e-17,1,1,1,1,3.699302035259139e-17,1,2.7460988743414794e-17,1,1,0.0,None,1,True,4.1362677627011555e-17,AGONY,1,1,1,1,1,1,1,0.0,1,1,0.581499836874719,1,1,1,1,1,1,1,1,2.2227112478976507e-18,1,1,1,90.0,1,1,1,neutral,1,1,1,False,1,1,None,1,9.626800496774973,None,1,1.0,0.011560374729953641,0.40543380358551095,1,NORMAL,None,1,0.9807488121943708,1,1,1,None,1,1,1,0.0,1,1,0.0,1,1,0.46936086103646585,1,1,PAIN,None,3.0,True,None,1,None,1,MINIMAL,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
461,0,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,135.0,12.0,45.0,3.0,0.0,0.0,3.0,-0.0,135.0,3.0,1.0,135.0,45.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.5,0.0,0.0,0.0,1,7.983694463548266e-18,0,0,1,0,1.5083955955208978e-17,0,9.633161438983127e-17,1,1,7.316793371234253e-18,None,1,None,3.9627468197392056e-18,UNRESPONSIVE,0,1,1,1,0,1,1,0.07077786484000001,0,1,0.12400059432111528,1,0,0,0,1,0,0,1,2.8890820999858828e-18,0,0,1,0.0,0,0,1,neutral,0,1,0,False,1,1,None,0,9.666031817309092,None,0,0.11968234895556579,0.025773032440000027,0.06876893242,1,None,None,1,0.5407521542977808,1,0,0,None,1,0,1,8.044359825064476e-16,1,0,1.1468588398402402e-17,0,0,0.03343,0,1,None,None,0.0,False,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
462,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,150.0,12.0,30.0,5.0,0.0,0.0,5.0,-0.0,90.0,3.0,1.0,150.0,30.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'EXPECTANT'}}",0.5,0.0,0.0,0.0,1,1.4056362491835814e-18,1,1,1,1,0.0,1,2.4305499831118677e-17,1,1,0.0,None,1,False,3.2895740129423305e-17,UNRESPONSIVE,1,1,1,1,1,1,1,1.0,1,1,0.9577818805463234,1,1,1,1,1,1,1,1,1.1875464367584151e-17,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,4.210946349625078,None,1,0.0,0.07035930763315941,0.007253748752771579,1,RESTRICTED,None,1,0.25237135312528974,1,1,1,None,1,1,1,3.9541220269966903e-16,1,1,0.0,1,1,0.21296389917120018,1,1,UNRESPONSIVE,None,2.0,True,None,1,FAST,1,EXPECTANT,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
463,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,600.0,12.0,120.0,5.0,0.0,0.0,5.0,-0.0,360.0,3.0,1.0,600.0,120.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient A'}}",0.5,0.0,0.0,0.0,0,1.1331014711453832e-18,0,0,0,0,0.0,0,2.4091850147175527e-17,0,0,0.0,0.5,0,False,3.3668567908125903e-17,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9577818805463234,0,0,0,0,0,0,0,0,1.1871270596078657e-17,0,0,0,240.0,0,0,0,neutral,0,0,0,True,0,0,None,0,4.210946349625078,None,0,0.0,0.07035930763315941,0.007253748752771579,0,RESTRICTED,None,0,0.25237135312528974,0,0,0,None,0,0,0,3.9886457943419943e-16,0,0,0.0,0,0,0.21296389917120018,0,0,UNRESPONSIVE,{'MoralDesert': 0.5},2.0,True,None,0,FAST,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
464,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,360.0,12.0,120.0,3.0,0.0,0.0,3.0,-0.0,360.0,3.0,1.0,360.0,120.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient A'}}",0.5,0.0,0.0,0.0,0,9.301051413312075e-18,0,0,0,0,1.5960943376081762e-17,0,9.800127694506433e-17,0,0,7.482220661684008e-18,0.5,0,None,4.2100195411179e-18,None,1,0,0,0,0,0,0,0.07077786484000001,0,0,0.12400059432111528,0,0,0,0,0,0,0,0,2.9468159954512357e-18,0,0,0,0.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,None,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,None,0,0.5407521542977808,0,0,0,None,0,0,0,5.029232632236776e-16,0,0,1.1196697670617128e-17,0,0,0.03343,0,0,None,{'MoralDesert': 0.5},0.0,False,None,0,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
