index,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,HRA Strategy.time-system.satisfactory,pInternalBleeding.stdev,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.time-system.one-bounce,pDeath.stdev,HRA Strategy.time-resources.tallying,entropyDeath.stdev,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.resources-system.tallying,pExternalBleeding.stdev,hint.MoralDesert,HRA Strategy.time-risk_reward_ratio-system.satisfactory,conscious,pBrainInjury.stdev,mental_status,HRA Strategy.time-resources.one-bounce,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-system.exhaustive,HRA Strategy.time-resources-system.one-bounce,pExternalBleeding,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-system.tallying,pDeath,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.take-the-best,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.risk_reward_ratio-system.one-bounce,pAirwayBlocked.stdev,HRA Strategy.time-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,ACTION_TARGET_SEVERITY,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,relationship,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,tagged,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.risk_reward_ratio-system.satisfactory,rank,HRA Strategy.time-resources.satisfactory,entropy,intent,HRA Strategy.resources-risk_reward_ratio.satisfactory,pPain,pAirwayBlocked,pInternalBleeding,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,breathing,treatment,HRA Strategy.resources-system.satisfactory,entropyDeath,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,directness_of_causality,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-system.tallying,entropy.stdev,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.exhaustive,pPain.stdev,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-system.take-the-best,pBrainInjury,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,avpu,hint,ACTION_TARGET_SEVERITY_CHANGE,visited,age,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,hrpmin,HRA Strategy.time-resources-system.take-the-best,category,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.PROBABILITY,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.severity,NONDETERMINISM.outcome_8.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_8.PROBABILITY,NONDETERMINISM.outcome_8.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.SEVERITY,NONDETERMINISM.outcome_8.AVERAGE_TIME_USED,
165.0,1.0,0.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,20.416666666666668,11.0,40.833333333333336,0.0,0.0,0.0,0.5,1.0,20.416666666666668,0.5,0.1724137931034483,25.0,50.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'treatment': 'Pressure bandage' 'location': 'left chest'}},0.0,0.0,0.0,0.0,0.0,5.1719461525984854e-18,0.0,0.0,0.0,0.0,5.3853727041438086e-17,0.0,5.676681264664847e-17,0.0,0.0,0.0,0.0,0.0,True,1.852071636140343e-17,UNRESPONSIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9304875914947005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.526978123907588e-19,0.0,0.0,0.0,20.416666666666668,0.0,0.0,0.0,neutral,0.0,0.0,0.0,True,0.0,0.0,None,0.0,5.878157125031771,intend minor harm,0.0,0.49162789913059546,0.0026404274319460166,0.031218535253804316,0.0,NORMAL,Pressure bandage,0.0,0.36410141502379595,0.0,0.0,0.0,somewhat indirect,0.0,0.0,0.0,6.678248190202734e-16,0.0,0.0,3.236206237045777e-17,0.0,0.0,0.1201858840285185,0.0,0.0,PAIN,{'MoralDesert': 0.0},0.5,True,None,0.0,FAST,0.0,None,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,30.0,21.25,Damage Per Second 0.0,0.0,0.1724137931034483,Damage Per Second 0.0,0.6551724137931034,15.0,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,42.5,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
166.0,0.0,1.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,142.91666666666666,11.0,40.833333333333336,3.0,0.0,0.0,3.4999999999999996,1.0,122.5,3.0,0.5,105.0,30.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'treatment': 'Pressure bandage' 'location': 'left chest'}},0.0,0.0,0.0,0.0,0.0,7.56686042721986e-18,0.0,0.0,0.0,0.0,1.3929784197551866e-17,0.0,3.49498312366057e-17,0.0,0.0,8.553490725609556e-18,0.0,0.0,None,3.6372962716178254e-18,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07077786484000001,0.0,0.0,0.12400059432111528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.057722334244183e-18,0.0,0.0,0.0,20.416666666666668,0.0,0.0,0.0,neutral,0.0,0.0,0.0,False,0.0,0.0,None,0.0,9.66603181730909,intend minor harm,0.0,0.1196823489555658,0.025773032440000034,0.06876893242,0.0,None,Pressure bandage,0.0,0.5407521542977807,0.0,0.0,0.0,somewhat indirect,0.0,0.0,0.0,2.920312654903464e-16,0.0,0.0,1.4237775384526126e-17,0.0,0.0,0.03343,0.0,0.0,None,{'MoralDesert': 0.0},0.5,False,None,0.0,None,0.0,None,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,50.0,148.75,Damage Per Second 3.0,0.0,0.2857142857142857,Damage Per Second 3.0,0.21428571428571427,175.0,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,42.5,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
167.0,1.0,1.0,1.0,False,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,150.0,12.0,30.0,5.0,0.0,0.0,5.0,-0.0,90.0,3.0,1.0,150.0,30.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'Patient B' 'category': 'IMMEDIATE'}},0.29906825000000004,0.0,0.0,0.0,1.0,2.384143444240681e-17,1.0,1.0,1.0,1.0,3.5801979066238947e-17,1.0,7.550117149227822e-17,1.0,1.0,0.0,-1.0,1.0,True,3.228565897419074e-17,AGONY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.30877528266406035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7469436087388958e-19,1.0,1.0,1.0,90.0,1.0,1.0,1.0,neutral,1.0,1.0,1.0,False,1.0,1.0,None,1.0,6.063581236012838,no intent,1.0,1.0,0.0009941819441755318,0.22830706397227396,1.0,NORMAL,None,1.0,0.8917546706965919,1.0,1.0,1.0,none,1.0,1.0,1.0,4.1846996817790977e-16,1.0,1.0,0.0,1.0,1.0,0.677824637310027,1.0,1.0,PAIN,None,3.0,True,None,1.0,NORMAL,1.0,IMMEDIATE,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
168.0,1.0,1.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,100.0,11.0,20.0,5.0,0.0,0.0,5.0,1.0,60.0,3.0,1.0,100.0,20.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient B' 'location': 'unspecified' 'treatment': 'Pain Medications'}},1.0,0.0,0.0,0.0,0.0,1.817906525775123e-17,0.0,1.0,0.0,1.0,4.74428704063836e-17,0.0,7.747388295241881e-17,0.0,0.0,0.0,1.0,0.0,True,3.49383175379778e-17,AGONY,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.30877528266406035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6461724075044402e-19,0.0,0.0,0.0,60.0,0.0,0.0,0.0,neutral,0.0,1.0,0.0,True,0.0,0.0,None,0.0,6.063581236012838,no intent,0.0,1.0,0.0009941819441755318,0.228307063972274,0.0,NORMAL,Pain Medications,0.0,0.8917546706965919,0.0,1.0,0.0,none,0.0,0.0,0.0,5.079364489303684e-16,0.0,0.0,0.0,0.0,0.0,0.677824637310027,0.0,0.0,PAIN,{'MoralDesert': 1.0},3.0,True,None,0.0,NORMAL,0.0,None,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
169.0,0.0,1.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,100.0,11.0,20.0,5.0,0.0,0.0,5.0,1.0,60.0,3.0,1.0,100.0,20.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'location': 'unspecified' 'treatment': 'Pain Medications'}},0.0,0.0,0.0,0.0,0.0,6.923177249742819e-18,0.0,1.0,0.0,0.0,1.2924013439408058e-17,0.0,3.30489298364218e-17,0.0,0.0,7.286050405972095e-18,0.0,0.0,None,5.260123862343185e-18,UNRESPONSIVE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07077786484000001,0.0,0.0,0.12400059432111528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.605454327360991e-18,0.0,0.0,0.0,40.0,0.0,0.0,0.0,neutral,0.0,0.0,0.0,False,0.0,0.0,None,0.0,9.66603181730909,intend minor harm,0.0,0.1196823489555658,0.02577303244000003,0.06876893242,0.0,None,Pain Medications,0.0,0.5407521542977807,0.0,1.0,0.0,somewhat indirect,0.0,0.0,0.0,4.779627673175301e-16,0.0,0.0,1.2878981896780644e-17,0.0,0.0,0.03343,0.0,0.0,None,{'MoralDesert': 0.0},2.0,False,None,0.0,None,0.0,None,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
170.0,1.0,0.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,158.33333333333334,11.0,166.66666666666666,0.6666666666666666,0.0,0.0,0.9500000000000001,1.0,158.33333333333334,0.9500000000000001,0.16666666666666666,100.0,200.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'treatment': 'Hemostatic gauze' 'location': 'left chest'}},0.0,0.0,0.0,0.0,0.0,7.353666524354595e-18,0.0,0.0,0.0,0.0,1.2496258719206459e-17,0.0,3.072261674974875e-17,0.0,0.0,7.274592543235651e-18,0.0,0.0,None,4.6725784755095595e-18,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07077786484000001,0.0,0.0,0.12400059432111528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.974466614111836e-18,0.0,0.0,0.0,158.33333333333334,0.0,0.0,0.0,neutral,0.0,0.0,0.0,False,0.0,0.0,None,0.0,9.66603181730909,intend minor harm,0.0,0.1196823489555658,0.02577303244000003,0.06876893242,0.0,None,Hemostatic gauze,0.0,0.5407521542977807,0.0,0.0,0.0,somewhat indirect,0.0,0.0,0.0,4.9156186799598e-16,0.0,0.0,1.456904746443829e-17,0.0,0.0,0.03343,0.0,0.0,None,{'MoralDesert': 0.0},0.9500000000000001,False,None,0.0,None,0.0,None,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,150.0,300.0,Damage Per Second 0.0,0.0,0.05555555555555555,Damage Per Second 2.0,0.7777777777777778,75.0,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,150.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
171.0,1.0,0.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,20.416666666666668,11.0,40.833333333333336,0.0,0.0,0.0,0.5,1.0,20.416666666666668,0.5,0.29411764705882354,25.0,50.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'treatment': 'Pressure bandage' 'location': 'left chest'}},0.0,0.0,0.0,0.0,0.0,7.820042206606606e-18,0.0,0.0,0.0,0.0,1.5279976640091462e-17,0.0,3.807030105010127e-17,0.0,0.0,7.430264590826583e-18,0.0,0.0,None,4.688965276885223e-18,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07077786484000001,0.0,0.0,0.12400059432111528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2708833077316685e-18,0.0,0.0,0.0,20.416666666666668,0.0,0.0,0.0,neutral,0.0,0.0,0.0,False,0.0,0.0,None,0.0,9.66603181730909,intend minor harm,0.0,0.1196823489555658,0.02577303244000003,0.06876893242,0.0,None,Pressure bandage,0.0,0.5407521542977807,0.0,0.0,0.0,somewhat indirect,0.0,0.0,0.0,6.317138808132006e-16,0.0,0.0,1.2669773410266887e-17,0.0,0.0,0.03343,0.0,0.0,None,{'MoralDesert': 0.0},0.5,False,None,0.0,None,0.0,None,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,30.0,21.25,Damage Per Second 0.0,0.0,0.23529411764705882,Damage Per Second 0.0,0.47058823529411764,15.0,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,42.5,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
172.0,1.0,0.0,1.0,False,desert,False,False,False,True,False,seconds,few,low,equal,False,False,False,True,True,60.0,12.0,30.0,2.0,0.0,0.0,2.0,-0.0,60.0,2.0,1.0,60.0,30.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,0.0,{'name': 'TAG_CHARACTER' 'params': {'casualty': 'Patient A' 'category': 'EXPECTANT'}},0.204106337375,0.0,0.0,0.0,1.0,5.470888228242451e-18,1.0,1.0,1.0,1.0,5.2662502028650513e-17,1.0,5.922968401004669e-17,1.0,1.0,0.0,-1.0,1.0,True,1.9167894355045377e-17,UNRESPONSIVE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9304875914947005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.479036755155478e-19,1.0,1.0,1.0,60.0,1.0,1.0,1.0,neutral,1.0,1.0,1.0,False,1.0,1.0,None,1.0,5.878157125031771,intend minor harm,1.0,0.49162789913059546,0.002640427431946016,0.031218535253804316,1.0,NORMAL,None,1.0,0.36410141502379595,1.0,1.0,1.0,somewhat indirect,1.0,1.0,1.0,5.949588617833645e-16,1.0,1.0,3.5444307266040906e-17,1.0,1.0,0.12018588402851851,1.0,1.0,PAIN,None,2.0,True,None,1.0,FAST,1.0,EXPECTANT,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
173.0,1.0,1.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,100.0,11.0,20.0,5.0,0.0,0.0,5.0,1.0,60.0,3.0,1.0,100.0,20.0,Damage Per Second 5.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,4.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient B' 'location': 'unspecified' 'treatment': 'Pain Medications'}},1.0,0.0,0.0,0.0,0.0,5.161920573643574e-17,0.0,1.0,0.0,0.0,5.072805506337866e-17,0.0,1.6737241846796126e-17,0.0,0.0,0.0,1.0,0.0,True,3.929378248919168e-17,AGONY,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581499836874719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.470068453075962e-18,0.0,0.0,0.0,60.0,0.0,0.0,0.0,neutral,0.0,0.0,0.0,True,0.0,0.0,None,0.0,9.626800496774973,no intent,0.0,1.0,0.011560374729953641,0.405433803585511,0.0,NORMAL,Pain Medications,0.0,0.9807488121943708,0.0,1.0,0.0,none,0.0,0.0,0.0,6.572332527534077e-16,0.0,0.0,0.0,0.0,0.0,0.4693608610364658,0.0,0.0,PAIN,{'MoralDesert': 1.0},3.0,True,None,0.0,None,0.0,None,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
174.0,1.0,0.0,1.0,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,87.5,11.0,175.0,0.0,0.0,0.0,0.5,1.0,87.5,0.5,0.5357142857142857,75.0,150.0,Damage Per Second 0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3.0,100.0,0.0,{'name': 'APPLY_TREATMENT' 'params': {'casualty': 'Patient A' 'treatment': 'Hemostatic gauze' 'location': 'left chest'}},0.0,0.0,0.0,0.0,0.0,7.417989609027187e-18,0.0,0.0,0.0,0.0,1.778771420328939e-17,0.0,0.0,0.0,0.0,7.18243755452549e-18,0.0,0.0,None,4.4469285508223474e-18,UNRESPONSIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07077786484000001,0.0,0.0,0.12400059432111527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.041783383748037e-18,0.0,0.0,0.0,87.5,0.0,0.0,0.0,neutral,0.0,0.0,0.0,False,0.0,0.0,None,0.0,9.66603181730909,intend minor harm,0.0,0.11968234895556581,0.02577303244000003,0.06876893242000001,0.0,None,Hemostatic gauze,0.0,0.5407521542977807,0.0,0.0,0.0,somewhat indirect,0.0,0.0,0.0,6.280369834735101e-16,0.0,0.0,9.813077866773595e-18,0.0,0.0,0.03343,0.0,0.0,None,{'MoralDesert': 0.0},0.5,False,None,0.0,None,0.0,None,0.0,None,0.0,200.0,-957.5,Damage Per Second 0.0,0.0,-0.5732445520581113,None,0.4642857142857143,100.0,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
175.0,1.0,0.0,1.0,False,desert,False,True,False,False,False,seconds,few,low,equal,False,False,False,True,True,90.0,12.0,45.0,2.0,0.0,0.0,2.0,-0.0,90.0,2.0,1.0,90.0,45.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,2.0,{'name': 'CHECK_ALL_VITALS' 'params': {'casualty': 'Patient A'}},0.16317542249807693,0.0,0.0,0.0,1.0,6.440618606388353e-18,0.0,0.0,1.0,0.0,1.7144285905366378e-17,0.0,3.617246431369082e-17,1.0,1.0,6.7986997775525915e-18,-1.0,1.0,None,5.305488373326791e-18,UNRESPONSIVE,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.07077786484000001,0.0,1.0,0.12400059432111527,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.6742384473341165e-18,0.0,0.0,0.0,90.0,0.0,0.0,1.0,neutral,0.0,1.0,0.0,False,1.0,1.0,None,0.0,9.66603181730909,intend minor harm,0.0,0.1196823489555658,0.02577303244000003,0.06876893242,1.0,None,None,1.0,0.5407521542977807,1.0,0.0,0.0,somewhat indirect,1.0,0.0,1.0,3.48372237969457e-16,1.0,0.0,1.3344453740306834e-17,0.0,0.0,0.03343,0.0,1.0,None,None,2.0,False,None,1.0,None,0.0,None,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
176.0,0.0,1.0,1.0,False,desert,True,False,False,False,False,seconds,few,low,equal,True,True,True,False,False,90.0,12.0,45.0,2.0,0.0,0.0,2.0,-0.0,90.0,2.0,1.0,90.0,45.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5.0,100.0,3.0,{'name': 'SITREP' 'params': {'casualty': 'Patient B'}},0.23340044690265488,0.0,0.0,0.0,0.0,7.798027268530639e-18,0.0,0.0,0.0,0.0,1.9329269773978088e-17,0.0,4.2309193830310583e-17,0.0,0.0,9.974576554261263e-18,-1.0,0.0,None,4.100654210459623e-18,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07077786484000001,0.0,0.0,0.12400059432111528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9270234860268806e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0.0,0.0,0.0,False,0.0,0.0,None,0.0,9.66603181730909,no intent,0.0,0.1196823489555658,0.02577303244000003,0.06876893242,0.0,None,None,0.0,0.5407521542977807,0.0,0.0,0.0,none,0.0,0.0,0.0,6.529501629330635e-16,0.0,0.0,1.3809635091411346e-17,0.0,0.0,0.03343,0.0,0.0,None,None,0.0,False,None,0.0,None,0.0,None,0.0,None,0.0,-140.0,-957.5,None,0.0,-0.5732445520581113,None,-0.7222222222222222,-770.0,0.0,None,-140.0,-0.20208333333333334,-140.0,0.0,-957.5,None,None,0.0,None,0.0,None,-0.13541666666666666,0.0,-130.0,10.0,
